x[m], T[K]
48.8656,300
48.8696,300
48.8736,300
48.8776,300
48.8816,300
48.8855,300
48.8895,300
48.8935,300
48.8975,300
48.9015,300
48.9055,300
48.9095,300
48.9135,300
48.9174,300
48.9214,300
48.9254,300
48.9294,300
48.9334,300
48.9374,300
48.9414,300
48.9454,300
48.9493,300
48.9533,300
48.9573,300
48.9613,300
48.9653,300
48.9693,300
48.9733,300
48.9773,300
48.9812,300
48.9852,300
48.9892,300
48.9932,300
48.9972,300
49.0012,300
49.0052,300
49.0092,300
49.0131,300
49.0171,300
49.0211,300
49.0251,300
49.0291,300
49.0331,300
49.0371,300
49.0411,300
49.045,300
49.049,300
49.053,300
49.057,300
49.061,300
49.065,300
49.069,300
49.073,300
49.0769,300
49.0809,300
49.0849,300
49.0889,300
49.0929,300
49.0969,300
49.1009,300
49.1049,300
49.1088,300
49.1128,300
49.1168,300
49.1208,300
49.1248,300
49.1288,300
49.1328,300
49.1368,300
49.1407,300
49.1447,300
49.1487,300
49.1527,300
49.1567,300
49.1607,300
49.1647,300
49.1687,300
49.1726,300
49.1766,300
49.1806,300
49.1846,300
49.1886,300
49.1926,300
49.1966,300
49.2006,300
49.2045,300
49.2085,300
49.2125,300
49.2165,300
49.2205,300
49.2245,300
49.2285,300
49.2325,300
49.2364,300
49.2404,300
49.2444,300
49.2484,300
49.2524,300
49.2564,300
49.2604,300
49.2644,300
49.2683,300
49.2723,300
49.2763,300
49.2803,300
49.2843,300
49.2883,300
49.2923,300
49.2963,300
49.3002,300
49.3042,300
49.3082,300
49.3122,300
49.3162,300
49.3202,300
49.3242,300
49.3282,300
49.3321,300
49.3361,300
49.3401,300
49.3441,300
49.3481,300
49.3521,300
49.3561,300
49.3601,300
49.364,300
49.368,300
49.372,300
49.376,300
49.38,300
49.384,300
49.388,300
49.392,300
49.3959,300
49.3999,300
49.4039,300
49.4079,300
49.4119,300
49.4159,300
49.4199,300
49.4239,300
49.4278,300
49.4318,300
49.4358,300
49.4398,300
49.4438,300
49.4478,300
49.4518,300
49.4558,300
49.4597,300
49.4637,300
49.4677,300
49.4717,300
49.4757,300
49.4797,300
49.4837,300
49.4877,300
49.4916,300
49.4956,300
49.4996,300
49.5036,300
49.5076,300
49.5116,300
49.5156,300
49.5196,300
49.5235,300
49.5275,300
49.5315,300
49.5355,300
49.5395,300
49.5435,300
49.5475,300
49.5515,300
49.5554,300
49.5594,300
49.5634,300
49.5674,300
49.5714,300
49.5754,300
49.5794,300
49.5834,300
49.5873,300
49.5913,300
49.5953,300
49.5993,300
49.6033,300
49.6073,300
49.6113,300
49.6153,300
49.6192,300
49.6232,300
49.6272,300
49.6312,300
49.6352,300
49.6392,300
49.6432,300
49.6472,300
49.6511,300
49.6551,300
49.6591,300
49.6631,300
49.6671,300
49.6711,300
49.6751,300
49.6791,300
49.683,300
49.687,300
49.691,300
49.695,300
49.699,300
49.703,300
49.707,300
49.711,300
49.7149,300
49.7189,300
49.7229,300
49.7269,300
49.7309,300
49.7349,300
49.7389,300
49.7429,300
49.7468,300
49.7508,300
49.7548,300
49.7588,300
49.7628,300
49.7668,300
49.7708,300
49.7748,300
49.7787,300
49.7827,300
49.7867,300
49.7907,300
49.7947,300
49.7987,300
49.8027,300
49.8067,300
49.8106,300
49.8146,300
49.8186,300
49.8226,300
49.8266,300
49.8306,300
49.8346,300
49.8386,300
49.8425,300
49.8465,300
49.8505,300
49.8545,300
49.8585,300
49.8625,300
49.8665,300
49.8705,300
49.8744,300
49.8784,300
49.8824,300
49.8864,300
49.8904,300
49.8944,300
49.8984,300
49.9024,300
49.9063,300
49.9103,300
49.9143,300
49.9183,300
49.9223,300
49.9263,300
49.9303,300
49.9343,300
49.9382,300
49.9422,300
49.9462,300
49.9502,300
49.9542,300
49.9582,300
49.9622,300
49.9662,300
49.9701,300
49.9741,300
49.9781,300
49.9821,300
49.9861,300
49.9901,300
49.9941,300
49.9981,300
50.002,300
50.006,300
50.01,300
50.014,300
50.018,300
50.022,300
50.026,300
50.03,300
50.0339,300
50.0379,300
50.0419,300
50.0459,300
50.0499,300
50.0539,300
50.0579,300
50.0619,300
50.0658,300
50.0698,300
50.0738,300
50.0778,300
50.0818,300
50.0858,300
50.0898,300
50.0938,300
50.0977,300
50.1017,300
50.1057,300
50.1097,300
50.1137,300
50.1177,300
50.1217,300
50.1257,300
50.1296,300
50.1336,300
50.1376,300
50.1416,300
50.1456,300
50.1496,300
50.1536,300
50.1576,300
50.1615,300
50.1655,300
50.1695,300
50.1735,300
50.1775,300
50.1815,300
50.1855,300
50.1895,300
50.1934,300
50.1974,300
50.2014,300
50.2054,300
50.2094,300
50.2134,300
50.2174,300
50.2214,300
50.2253,300
50.2293,300
50.2333,300
50.2373,300
50.2413,300
50.2453,300
50.2493,300
50.2533,300
50.2572,300
50.2612,300
50.2652,300
50.2692,300
50.2732,300
50.2772,300
50.2812,300
50.2852,300
50.2891,300
50.2931,300
50.2971,300
50.3011,300
50.3051,300
50.3091,300
50.3131,300
50.3171,300
50.321,300
50.325,300
50.329,300
50.333,300
50.337,300
50.341,300
50.345,300
50.349,300
50.3529,300
50.3569,300
50.3609,300
50.3649,300
50.3689,300
50.3729,300
50.3769,300
50.3809,300
50.3848,300
50.3888,300
50.3928,300
50.3968,300
50.4008,300
50.4048,300
50.4088,300
50.4128,300
50.4167,300
50.4207,300
50.4247,300
50.4287,300
50.4327,300
50.4367,300
50.4407,300
50.4447,300
50.4486,300
50.4526,300
50.4566,300
50.4606,300
50.4646,300
50.4686,300
50.4726,300
50.4766,300
50.4805,300
50.4845,300
50.4885,300
50.4925,300
50.4965,300
50.5005,300
50.5045,300
50.5085,300
50.5124,300
50.5164,300
50.5204,300
50.5244,300
50.5284,300
50.5324,300
50.5364,300
50.5404,300
50.5443,300
50.5483,300
50.5523,300
50.5563,300
50.5603,300
50.5643,300
50.5683,300
50.5723,300
50.5762,300
50.5802,300
50.5842,300
50.5882,300
50.5922,300
50.5962,300
50.6002,300
50.6042,300
50.6081,300
50.6121,300
50.6161,300
50.6201,300
50.6241,300
50.6281,300
50.6321,300
50.6361,300
50.64,300
50.644,300
50.648,300
50.652,300
50.656,300
50.66,300
50.664,300
50.668,300
50.6719,300
50.6759,300
50.6799,300
50.6839,300
50.6879,300
50.6919,300
50.6959,300
50.6999,300
50.7038,300
50.7078,300
50.7118,300
50.7158,300
50.7198,300
50.7238,300
50.7278,300
50.7318,300
50.7357,300
50.7397,300
50.7437,300
50.7477,300
50.7517,300
50.7557,300
50.7597,300
50.7637,300
50.7676,300
50.7716,300
50.7756,300
50.7796,300
50.7836,300
50.7876,300
50.7916,300
50.7956,300
50.7995,300
50.8035,300
50.8075,300
50.8115,300
50.8155,300
50.8195,300
50.8235,300
50.8275,300
50.8314,300
50.8354,300
50.8394,300
50.8434,300
50.8474,300
50.8514,300
50.8554,300
50.8594,300
50.8633,300
50.8673,300
50.8713,300
50.8753,300
50.8793,300
50.8833,300
50.8873,300
50.8913,300
50.8952,300
50.8992,300
50.9032,300
50.9072,300
50.9112,300
50.9152,300
50.9192,300
50.9232,300
50.9271,300
50.9311,300
50.9351,300
50.9391,300
50.9431,300
50.9471,300
50.9511,300
50.9551,300
50.959,300
50.963,300
50.967,300
50.971,300
50.975,300
50.979,300
50.983,300
50.987,300
50.9909,300
50.9949,300
50.9989,300
51.0029,300
51.0069,300
51.0109,300
51.0149,300
51.0189,300
51.0228,300
51.0268,300
51.0308,300
51.0348,300
51.0388,300
51.0428,300
51.0468,300
51.0508,300
51.0547,300
51.0587,300
51.0627,300
51.0667,300
51.0707,300
51.0747,300
51.0787,300
51.0827,300
51.0866,300
51.0906,300
51.0946,300
51.0986,300
51.1026,300
51.1066,300
51.1106,300
51.1146,300
51.1185,300
51.1225,300
51.1265,300
51.1305,300
51.1345,300
51.1385,300
51.1425,300
51.1465,300
51.1504,300
51.1544,300
51.1584,300
51.1624,300
51.1664,300
51.1704,300
51.1744,300
51.1784,300
51.1823,300
51.1863,300
51.1903,300
51.1943,300
51.1983,300
51.2023,300
51.2063,300
51.2103,300
51.2142,300
51.2182,300
51.2222,300
51.2262,300
51.2302,300
51.2342,300
51.2382,300
51.2422,300
51.2461,300
51.2501,300
51.2541,300
51.2581,300
51.2621,300
51.2661,300
51.2701,300
51.2741,300
51.278,300
51.282,300
51.286,300
51.29,300
51.294,300
51.298,300
51.302,300
51.306,300
51.3099,300
51.3139,300
51.3179,300
51.3219,300
51.3259,300
51.3299,300
51.3339,300
51.3379,300
51.3418,300
51.3458,300
51.3498,300
51.3538,300
51.3578,300
51.3618,300
51.3658,300
51.3698,300
51.3737,300
51.3777,300
51.3817,300
51.3857,300
51.3897,300
51.3937,300
51.3977,300
51.4017,300
51.4056,300
51.4096,300
51.4136,300
51.4176,300
51.4216,300
51.4256,300
51.4296,300
51.4336,300
51.4375,300
51.4415,300
51.4455,300
51.4495,300
51.4535,300
51.4575,300
51.4615,300
51.4655,300
51.4694,300
51.4734,300
51.4774,300
51.4814,300
51.4854,300
51.4894,300
51.4934,300
51.4974,300
51.5013,300
51.5053,300
51.5093,300
51.5133,300
51.5173,300
51.5213,300
51.5253,300
51.5293,300
51.5332,300
51.5372,300
51.5412,300
51.5452,300
51.5492,300
51.5532,300
51.5572,300
51.5612,300
51.5651,300
51.5691,300
51.5731,300
51.5771,300
51.5811,300
51.5851,300
51.5891,300
51.5931,300
51.597,300
51.601,300
51.605,300
51.609,300
51.613,300
51.617,300
51.621,300
51.625,300
51.6289,300
51.6329,300
51.6369,300
51.6409,300
51.6449,300
51.6489,300
51.6529,300
51.6569,300
51.6608,300
51.6648,300
51.6688,300
51.6728,300
51.6768,300
51.6808,300
51.6848,300
51.6888,300
51.6927,300
51.6967,300
51.7007,300
51.7047,300
51.7087,300
51.7127,300
51.7167,300
51.7207,300
51.7246,300
51.7286,300
51.7326,300
51.7366,300
51.7406,300
51.7446,300
51.7486,300
51.7526,300
51.7565,300
51.7605,300
51.7645,300
51.7685,300
51.7725,300
51.7765,300
51.7805,300
51.7845,300
51.7884,300
51.7924,300
51.7964,300
51.8004,300
51.8044,300
51.8084,300
51.8124,300
51.8164,300
51.8203,300
51.8243,300
51.8283,300
51.8323,300
51.8363,300
51.8403,300
51.8443,300
51.8483,300
51.8522,300
51.8562,300
51.8602,300
51.8642,300
51.8682,300
51.8722,300
51.8762,300
51.8802,300
51.8841,300
51.8881,300
51.8921,300
51.8961,300
51.9001,300
51.9041,300
51.9081,300
51.9121,300
51.916,300
51.92,300
51.924,300
51.928,300
51.932,300
51.936,300
51.94,300
51.944,300
51.9479,300
51.9519,300
51.9559,300
51.9599,300
51.9639,300
51.9679,300
51.9719,300
51.9759,300
51.9798,300
51.9838,300
51.9878,300
51.9918,300
51.9958,300
51.9998,300
52.0038,300
52.0078,300
52.0117,300
52.0157,300
52.0197,300
52.0237,300
52.0277,300
52.0317,300
52.0357,300
52.0397,300
52.0436,300
52.0476,300
52.0516,300
52.0556,300
52.0596,300
52.0636,300
52.0676,300
52.0716,300
52.0755,300
52.0795,300
52.0835,300
52.0875,300
52.0915,300
52.0955,300
52.0995,300
52.1035,300
52.1074,300
52.1114,300
52.1154,300
52.1194,300
52.1234,300
52.1274,300
52.1314,300
52.1354,300
52.1393,300
52.1433,300
52.1473,300
52.1513,300
52.1553,300
52.1593,300
52.1633,300
52.1673,300
52.1712,300
52.1752,300
52.1792,300
52.1832,300
52.1872,300
52.1912,300
52.1952,300
52.1992,300
52.2031,300
52.2071,300
52.2111,300
52.2151,300
52.2191,300
52.2231,300
52.2271,300
52.2311,300
52.235,300
52.239,300
52.243,300
52.247,300
52.251,300
52.255,300
52.259,300
52.263,300
52.2669,300
52.2709,300
52.2749,300
52.2789,300
52.2829,300
52.2869,300
52.2909,300
52.2949,300
52.2988,300
52.3028,300
52.3068,300
52.3108,300
52.3148,300
52.3188,300
52.3228,300
52.3268,300
52.3307,300
52.3347,300
52.3387,300
52.3427,300
52.3467,300
52.3507,300
52.3547,300
52.3587,300
52.3626,300
52.3666,300
52.3706,300
52.3746,300
52.3786,300
52.3826,300
52.3866,300
52.3906,300
52.3945,300
52.3985,300
52.4025,300
52.4065,300
52.4105,300
52.4145,300
52.4185,300
52.4225,300
52.4264,300
52.4304,300
52.4344,300
52.4384,300
52.4424,300
52.4464,300
52.4504,300
52.4544,300
52.4583,300
52.4623,300
52.4663,300
52.4703,300
52.4743,300
52.4783,300
52.4823,300
52.4863,300
52.4902,300
52.4942,300
52.4982,300
52.5022,300
52.5062,300
52.5102,300
52.5142,300
52.5182,300
52.5221,300
52.5261,300
52.5301,300
52.5341,300
52.5381,300
52.5421,300
52.5461,300
52.5501,300
52.554,300
52.558,300
52.562,300
52.566,300
52.57,300
52.574,300
52.578,300
52.582,300
52.5859,300
52.5899,300
52.5939,300
52.5979,300
52.6019,300
52.6059,300
52.6099,300
52.6139,300
52.6178,300
52.6218,300
52.6258,300
52.6298,300
52.6338,300
52.6378,300
52.6418,300
52.6458,300
52.6497,300
52.6537,300
52.6577,300
52.6617,300
52.6657,300
52.6697,300
52.6737,300
52.6777,300
52.6816,300
52.6856,300
52.6896,300
52.6936,300
52.6976,300
52.7016,300
52.7056,300
52.7096,300
52.7135,300
52.7175,300
52.7215,300
52.7255,300
52.7295,300
52.7335,300
52.7375,300
52.7415,300
52.7454,300
52.7494,300
52.7534,300
52.7574,300
52.7614,300
52.7654,300
52.7694,300
52.7734,300
52.7773,300
52.7813,300
52.7853,300
52.7893,300
52.7933,300
52.7973,300
52.8013,300
52.8053,300
52.8092,300
52.8132,300
52.8172,300
52.8212,300
52.8252,300
52.8292,300
52.8332,300
52.8372,300
52.8411,300
52.8451,300
52.8491,300
52.8531,300
52.8571,300
52.8611,300
52.8651,300
52.8691,300
52.873,300
52.877,300
52.881,300
52.885,300
52.889,300
52.893,300
52.897,300
52.901,300
52.9049,300
52.9089,300
52.9129,300
52.9169,300
52.9209,300
52.9249,300
52.9289,300
52.9329,300
52.9368,300
52.9408,300
52.9448,300
52.9488,300
52.9528,300
52.9568,300
52.9608,300
52.9648,300
52.9687,300
52.9727,300
52.9767,300
52.9807,300
52.9847,300
52.9887,300
52.9927,300
52.9967,300
53.0006,300
53.0046,300
53.0086,300
53.0126,300
53.0166,300
53.0206,300
53.0246,300
53.0286,300
53.0325,300
53.0365,300
53.0405,300
53.0445,300
53.0485,300
53.0525,300
53.0565,300
53.0605,300
53.0644,300
53.0684,300
53.0724,300
53.0764,300
53.0804,300
53.0844,300
53.0884,300
53.0924,300
53.0963,300
53.1003,300
53.1043,300
53.1083,300
53.1123,300
53.1163,300
53.1203,300
53.1243,300
53.1282,300
53.1322,300
53.1362,300
53.1402,300
53.1442,300
53.1482,300
53.1522,300
53.1562,300
53.1601,300
53.1641,300
53.1681,300
53.1721,300
53.1761,300
53.1801,300
53.1841,300
53.1881,300
53.192,300
53.196,300
53.2,300
53.204,300
53.208,300
53.212,300
53.216,300
53.22,300
53.2239,300
53.2279,300
53.2319,300
53.2359,300
53.2399,300
53.2439,300
53.2479,300
53.2519,300
53.2558,300
53.2598,300
53.2638,300
53.2678,300
53.2718,300
53.2758,300
53.2798,300
53.2838,300
53.2877,300
53.2917,300
53.2957,300
53.2997,300
53.3037,300
53.3077,300
53.3117,300
53.3157,300
53.3196,300
53.3236,300
53.3276,300
53.3316,300
53.3356,300
53.3396,300
53.3436,300
53.3476,300
53.3515,300
53.3555,300
53.3595,300
53.3635,300
53.3675,300
53.3715,300
53.3755,300
53.3795,300
53.3834,300
53.3874,300
53.3914,300
53.3954,300
53.3994,300
53.4034,300
53.4074,300
53.4114,300
53.4153,300
53.4193,300
53.4233,300
53.4273,300
53.4313,300
53.4353,300
53.4393,300
53.4433,300
53.4472,300
53.4512,300
53.4552,300
53.4592,300
53.4632,300
53.4672,300
53.4712,300
53.4752,300
53.4791,300
53.4831,300
53.4871,300
53.4911,300
53.4951,300
53.4991,300
53.5031,300
53.5071,300
53.511,300
53.515,300
53.519,300
53.523,300
53.527,300
53.531,300
53.535,300
53.539,300
53.5429,300
53.5469,300
53.5509,300
53.5549,300
53.5589,300
53.5629,300
53.5669,300
53.5709,300
53.5748,300
53.5788,300
53.5828,300
53.5868,300
53.5908,300
53.5948,300
53.5988,300
53.6028,300
53.6067,300
53.6107,300
53.6147,300
53.6187,300
53.6227,300
53.6267,300
53.6307,300
53.6347,300
53.6386,300
53.6426,300
53.6466,300
53.6506,300
53.6546,300
53.6586,300
53.6626,300
53.6666,300
53.6705,300
53.6745,300
53.6785,300
53.6825,300
53.6865,300
53.6905,300
53.6945,300
53.6985,300
53.7024,300
53.7064,300
53.7104,300
53.7144,300
53.7184,300
53.7224,300
53.7264,300
53.7304,300
53.7343,300
53.7383,300
53.7423,300
53.7463,300
53.7503,300
53.7543,300
53.7583,300
53.7623,300
53.7662,300
53.7702,300
53.7742,300
53.7782,300
53.7822,300
53.7862,300
53.7902,300
53.7942,300
53.7981,300
53.8021,300
53.8061,300
53.8101,300
53.8141,300
53.8181,300
53.8221,300
53.8261,300
53.83,300
53.834,300
53.838,300
53.842,300
53.846,300
53.85,300
53.854,300
53.858,300
53.8619,300
53.8659,300
53.8699,300
53.8739,300
53.8779,300
53.8819,300
53.8859,300
53.8899,300
53.8938,300
53.8978,300
53.9018,300
53.9058,300
53.9098,300
53.9138,300
53.9178,300
53.9218,300
53.9257,300
53.9297,300
53.9337,300
53.9377,300
53.9417,300
53.9457,300
53.9497,300
53.9537,300
53.9576,300
53.9616,300
53.9656,300
53.9696,300
53.9736,300
53.9776,300
53.9816,300
53.9856,300
53.9895,300
53.9935,300
53.9975,300
54.0015,300
54.0055,300
54.0095,300
54.0135,300
54.0175,300
54.0214,300
54.0254,300
54.0294,300
54.0334,300
54.0374,300
54.0414,300
54.0454,300
54.0494,300
54.0533,300
54.0573,300
54.0613,300
54.0653,300
54.0693,300
54.0733,300
54.0773,300
54.0813,300
54.0852,300
54.0892,300
54.0932,300
54.0972,300
54.1012,300
54.1052,300
54.1092,300
54.1132,300
54.1171,300
54.1211,300
54.1251,300
54.1291,300
54.1331,300
54.1371,300
54.1411,300
54.1451,300
54.149,300
54.153,300
54.157,300
54.161,300
54.165,300
54.169,300
54.173,300
54.177,300
54.1809,300
54.1849,300
54.1889,300
54.1929,300
54.1969,300
54.2009,300
54.2049,300
54.2089,300
54.2128,300
54.2168,300
54.2208,300
54.2248,300
54.2288,300
54.2328,300
54.2368,300
54.2408,300
54.2447,300
54.2487,300
54.2527,300
54.2567,300
54.2607,300
54.2647,300
54.2687,300
54.2727,300
54.2766,300
54.2806,300
54.2846,300
54.2886,300
54.2926,300
54.2966,300
54.3006,300
54.3046,300
54.3085,300
54.3125,300
54.3165,300
54.3205,300
54.3245,300
54.3285,300
54.3325,300
54.3365,300
54.3404,300
54.3444,300
54.3484,300
54.3524,300
54.3564,300
54.3604,300
54.3644,300
54.3684,300
54.3723,300
54.3763,300
54.3803,300
54.3843,300
54.3883,300
54.3923,300
54.3963,300
54.4003,300
54.4042,300
54.4082,300
54.4122,300
54.4162,300
54.4202,300
54.4242,300
54.4282,300
54.4322,300
54.4361,300
54.4401,300
54.4441,300
54.4481,300
54.4521,300
54.4561,300
54.4601,300
54.4641,300
54.468,300
54.472,300
54.476,300
54.48,300
54.484,300
54.488,300
54.492,300
54.496,300
54.4999,300
54.5039,300
54.5079,300
54.5119,300
54.5159,300
54.5199,300
54.5239,300
54.5279,300
54.5318,300
54.5358,300
54.5398,300
54.5438,300
54.5478,300
54.5518,300
54.5558,300
54.5598,300
54.5637,300
54.5677,300
54.5717,300
54.5757,300
54.5797,300
54.5837,300
54.5877,300
54.5917,300
54.5956,300
54.5996,300
54.6036,300
54.6076,300
54.6116,300
54.6156,300
54.6196,300
54.6236,300
54.6275,300
54.6315,300
54.6355,300
54.6395,300
54.6435,300
54.6475,300
54.6515,300
54.6555,300
54.6594,300
54.6634,300
54.6674,300
54.6714,300
54.6754,300
54.6794,300
54.6834,300
54.6874,300
54.6913,300
54.6953,300
54.6993,300
54.7033,300
54.7073,300
54.7113,300
54.7153,300
54.7193,300
54.7232,300
54.7272,300
54.7312,300
54.7352,300
54.7392,300
54.7432,300
54.7472,300
54.7512,300
54.7551,300
54.7591,300
54.7631,300
54.7671,300
54.7711,300
54.7751,300
54.7791,300
54.7831,300
54.787,300
54.791,300
54.795,300
54.799,300
54.803,300
54.807,300
54.811,300
54.815,300
54.8189,300
54.8229,300
54.8269,300
54.8309,300
54.8349,300
54.8389,300
54.8429,300
54.8469,300
54.8508,300
54.8548,300
54.8588,300
54.8628,300
54.8668,300
54.8708,300
54.8748,300
54.8788,300
54.8827,300
54.8867,300
54.8907,300
54.8947,300
54.8987,300
54.9027,300
54.9067,300
54.9107,300
54.9146,300
54.9186,300
54.9226,300
54.9266,300
54.9306,300
54.9346,300
54.9386,300
54.9426,300
54.9465,300
54.9505,300
54.9545,300
54.9585,300
54.9625,300
54.9665,300
54.9705,300
54.9745,300
54.9784,300
54.9824,300
54.9864,300
54.9904,300
54.9944,300
54.9984,300
55.0024,300
55.0064,300
55.0103,300
55.0143,300
55.0183,300
55.0223,300
55.0263,300
55.0303,300
55.0343,300
55.0383,300
55.0422,300
55.0462,300
55.0502,300
55.0542,300
55.0582,300
55.0622,300
55.0662,300
55.0702,300
55.0741,300
55.0781,300
55.0821,300
55.0861,300
55.0901,300
55.0941,300
55.0981,300
55.1021,300
55.106,300
55.11,300
55.114,300
55.118,300
55.122,300
55.126,300
55.13,300
55.134,300
55.1379,300
55.1419,300
55.1459,300
55.1499,300
55.1539,300
55.1579,300
55.1619,300
55.1659,300
55.1698,300
55.1738,300
55.1778,300
55.1818,300
55.1858,300
55.1898,300
55.1938,300
55.1978,300
55.2017,300
55.2057,300
55.2097,300
55.2137,300
55.2177,300
55.2217,300
55.2257,300
55.2297,300
55.2336,300
55.2376,300
55.2416,300
55.2456,300
55.2496,300
55.2536,300
55.2576,300
55.2616,300
55.2655,300
55.2695,300
55.2735,300
55.2775,300
55.2815,300
55.2855,300
55.2895,300
55.2935,300
55.2974,300
55.3014,300
55.3054,300
55.3094,300
55.3134,300
55.3174,300
55.3214,300
55.3254,300
55.3293,300
55.3333,300
55.3373,300
55.3413,300
55.3453,300
55.3493,300
55.3533,300
55.3573,300
55.3612,300
55.3652,300
55.3692,300
55.3732,300
55.3772,300
55.3812,300
55.3852,300
55.3892,300
55.3931,300
55.3971,300
55.4011,300
55.4051,300
55.4091,300
55.4131,300
55.4171,300
55.4211,300
55.425,300
55.429,300
55.433,300
55.437,300
55.441,300
55.445,300
55.449,300
55.453,300
55.4569,300
55.4609,300
55.4649,300
55.4689,300
55.4729,300
55.4769,300
55.4809,300
55.4849,300
55.4888,300
55.4928,300
55.4968,300
55.5008,300
55.5048,300
55.5088,300
55.5128,300
55.5168,300
55.5207,300
55.5247,300
55.5287,300
55.5327,300
55.5367,300
55.5407,300
55.5447,300
55.5487,300
55.5526,300
55.5566,300
55.5606,300
55.5646,300
55.5686,300
55.5726,300
55.5766,300
55.5806,300
55.5845,300
55.5885,300
55.5925,300
55.5965,300
55.6005,300
55.6045,300
55.6085,300
55.6125,300
55.6164,300
55.6204,300
55.6244,300
55.6284,300
55.6324,300
55.6364,300
55.6404,300
55.6444,300
55.6483,300
55.6523,300
55.6563,300
55.6603,300
55.6643,300
55.6683,300
55.6723,300
55.6763,300
55.6802,300
55.6842,300
55.6882,300
55.6922,300
55.6962,300
55.7002,300
55.7042,300
55.7082,300
55.7121,300
55.7161,300
55.7201,300
55.7241,300
55.7281,300
55.7321,300
55.7361,300
55.7401,300
55.744,300
55.748,300
55.752,300
55.756,300
55.76,300
55.764,300
55.768,300
55.772,300
55.7759,300
55.7799,300
55.7839,300
55.7879,300
55.7919,300
55.7959,300
55.7999,300
55.8039,300
55.8078,300
55.8118,300
55.8158,300
55.8198,300
55.8238,300
55.8278,300
55.8318,300
55.8358,300
55.8397,300
55.8437,300
55.8477,300
55.8517,300
55.8557,300
55.8597,300
55.8637,300
55.8677,300
55.8716,300
