time,Twall,T1,P0,mdot,heff,sdot_mm_s,recession_mm,thickness_mm,mode,iter,Tw_stat,sdot_mm_s,dP01_Pa,dx_surf_m,k_surf
298,1996,1938.67,101325,0.0114615,194.324,0.0420789,6.73794,43.2621,ABL,3,1997.11,0.0420789,2.46325,0.000436995,2.9906
298.2,1996,1938.68,101325,0.0114607,194.324,0.0420814,6.74636,43.2536,ABL,3,1997.11,0.0420814,2.4626,0.00043691,2.9906
298.4,1996,1938.69,101325,0.0114599,194.325,0.0420839,6.75478,43.2452,ABL,3,1997.11,0.0420839,2.46195,0.000436825,2.9906
298.6,1996,1938.7,101325,0.0114592,194.325,0.0420863,6.76319,43.2368,ABL,3,1997.11,0.0420863,2.4613,0.00043674,2.9906
298.8,1996,1938.71,101325,0.0114584,194.326,0.0420888,6.77161,43.2284,ABL,3,1997.11,0.0420888,2.46065,0.000436655,2.9906
299,1996,1938.72,101325,0.0114576,194.326,0.0420913,6.78003,43.22,ABL,3,1997.11,0.0420913,2.46,0.00043657,2.9906
299.2,1996,1938.74,101325,0.0114568,194.326,0.0420937,6.78845,43.2116,ABL,3,1997.11,0.0420937,2.45935,0.000436485,2.9906
299.4,1996,1938.75,101325,0.011456,194.327,0.0420961,6.79687,43.2031,ABL,3,1997.11,0.0420961,2.4587,0.0004364,2.9906
299.6,1996,1938.76,101325,0.0114552,194.327,0.0420986,6.80529,43.1947,ABL,3,1997.11,0.0420986,2.45805,0.000436315,2.9906
299.8,1996,1938.77,101325,0.0114544,194.327,0.042101,6.81371,43.1863,ABL,3,1997.11,0.042101,2.4574,0.000436229,2.9906
300,1996,1938.78,101325,0.0114536,194.328,0.0421034,6.82213,43.1779,ABL,3,1997.11,0.0421034,2.45675,0.000436144,2.9906
300.2,1996,1938.79,101325,0.0114528,194.328,0.0421058,6.83055,43.1695,ABL,3,1997.11,0.0421058,2.45611,0.000436059,2.9906
300.4,1996,1938.8,101325,0.011452,194.329,0.0421082,6.83897,43.161,ABL,3,1997.11,0.0421082,2.45546,0.000435974,2.9906
300.6,1996,1938.81,101325,0.0114512,194.329,0.0421106,6.84739,43.1526,ABL,3,1997.11,0.0421106,2.45481,0.000435889,2.9906
300.8,1996,1938.82,101325,0.0114504,194.329,0.042113,6.85581,43.1442,ABL,3,1997.11,0.042113,2.45416,0.000435804,2.9906
301,1996,1938.83,101325,0.0114496,194.33,0.0421154,6.86424,43.1358,ABL,3,1997.11,0.0421154,2.45351,0.000435719,2.9906
301.2,1996,1938.84,101325,0.0114488,194.33,0.0421177,6.87266,43.1273,ABL,3,1997.11,0.0421177,2.45286,0.000435634,2.9906
301.4,1996,1938.86,101325,0.011448,194.331,0.0421201,6.88108,43.1189,ABL,3,1997.11,0.0421201,2.45221,0.000435549,2.9906
301.6,1996,1938.87,101325,0.0114473,194.331,0.0421224,6.88951,43.1105,ABL,3,1997.11,0.0421224,2.45157,0.000435464,2.9906
301.8,1996,1938.88,101325,0.0114465,194.331,0.0421248,6.89793,43.1021,ABL,3,1997.11,0.0421248,2.45092,0.000435379,2.9906
302,1996,1938.89,101325,0.0114457,194.332,0.0421271,6.90636,43.0936,ABL,3,1997.11,0.0421271,2.45027,0.000435294,2.9906
302.2,1996,1938.9,101325,0.0114449,194.332,0.0421295,6.91478,43.0852,ABL,3,1997.11,0.0421295,2.44962,0.000435208,2.9906
302.4,1996,1938.91,101325,0.0114441,194.333,0.0421318,6.92321,43.0768,ABL,3,1997.11,0.0421318,2.44897,0.000435123,2.99059
302.6,1996,1938.92,101325,0.0114433,194.333,0.0421341,6.93163,43.0684,ABL,3,1997.11,0.0421341,2.44833,0.000435038,2.99059
302.8,1996,1938.93,101325,0.0114425,194.333,0.0421364,6.94006,43.0599,ABL,3,1997.11,0.0421364,2.44768,0.000434953,2.99059
303,1996,1938.94,101325,0.0114417,194.334,0.0421387,6.94849,43.0515,ABL,3,1997.11,0.0421387,2.44703,0.000434868,2.99059
303.2,1996,1938.95,101325,0.0114409,194.334,0.042141,6.95692,43.0431,ABL,3,1997.11,0.042141,2.44638,0.000434783,2.99059
303.4,1996,1938.96,101325,0.0114401,194.334,0.0421433,6.96535,43.0347,ABL,3,1997.11,0.0421433,2.44574,0.000434698,2.99059
303.6,1996,1938.97,101325,0.0114393,194.335,0.0421456,6.97377,43.0262,ABL,3,1997.11,0.0421456,2.44509,0.000434613,2.99059
303.8,1996,1938.99,101325,0.0114385,194.335,0.0421479,6.9822,43.0178,ABL,3,1997.11,0.0421479,2.44444,0.000434527,2.99059
304,1996,1939,101325,0.0114378,194.336,0.0421501,6.99063,43.0094,ABL,3,1997.11,0.0421501,2.44379,0.000434442,2.99059
304.2,1996,1939.01,101325,0.011437,194.336,0.0421524,6.99906,43.0009,ABL,3,1997.11,0.0421524,2.44315,0.000434357,2.99059
304.4,1996,1939.02,101325,0.0114362,194.336,0.0421547,7.00749,42.9925,ABL,3,1997.11,0.0421547,2.4425,0.000434272,2.99059
304.6,1996,1939.03,101325,0.0114354,194.337,0.0421569,7.01593,42.9841,ABL,3,1997.1,0.0421569,2.44185,0.000434187,2.99059
304.8,1996,1939.04,101325,0.0114346,194.337,0.0421591,7.02436,42.9756,ABL,3,1997.1,0.0421591,2.4412,0.000434102,2.99059
305,1996,1939.05,101325,0.0114338,194.338,0.0421614,7.03279,42.9672,ABL,3,1997.1,0.0421614,2.44056,0.000434016,2.99059
305.2,1996,1939.06,101325,0.011433,194.338,0.0421636,7.04122,42.9588,ABL,3,1997.1,0.0421636,2.43991,0.000433931,2.99059
305.4,1996,1939.07,101325,0.0114322,194.338,0.0421658,7.04966,42.9503,ABL,3,1997.1,0.0421658,2.43926,0.000433846,2.99059
305.6,1996,1939.08,101325,0.0114314,194.339,0.042168,7.05809,42.9419,ABL,3,1997.1,0.042168,2.43862,0.000433761,2.99059
305.8,1996,1939.09,101325,0.0114306,194.339,0.0421702,7.06652,42.9335,ABL,3,1997.1,0.0421702,2.43797,0.000433676,2.99059
306,1996,1939.1,101325,0.0114298,194.34,0.0421724,7.07496,42.925,ABL,3,1997.1,0.0421724,2.43732,0.000433591,2.99059
306.2,1996,1939.12,101325,0.0114291,194.34,0.0421746,7.08339,42.9166,ABL,3,1997.1,0.0421746,2.43668,0.000433505,2.99059
306.4,1996,1939.13,101325,0.0114283,194.34,0.0421768,7.09183,42.9082,ABL,3,1997.1,0.0421768,2.43603,0.00043342,2.99059
306.6,1996,1939.14,101325,0.0114275,194.341,0.042179,7.10026,42.8997,ABL,3,1997.1,0.042179,2.43538,0.000433335,2.99059
306.8,1996,1939.15,101325,0.0114267,194.341,0.0421812,7.1087,42.8913,ABL,3,1997.1,0.0421812,2.43474,0.00043325,2.99059
307,1996,1939.16,101325,0.0114259,194.341,0.0421834,7.11713,42.8829,ABL,3,1997.1,0.0421834,2.43409,0.000433165,2.99059
307.2,1996,1939.17,101325,0.0114251,194.342,0.0421855,7.12557,42.8744,ABL,3,1997.1,0.0421855,2.43344,0.000433079,2.99059
307.4,1996,1939.18,101325,0.0114243,194.342,0.0421877,7.13401,42.866,ABL,3,1997.1,0.0421877,2.4328,0.000432994,2.99059
307.6,1996,1939.19,101325,0.0114235,194.343,0.0421898,7.14245,42.8576,ABL,3,1997.1,0.0421898,2.43215,0.000432909,2.99059
307.8,1996,1939.2,101325,0.0114227,194.343,0.042192,7.15088,42.8491,ABL,3,1997.1,0.042192,2.4315,0.000432824,2.99059
308,1996,1939.21,101325,0.011422,194.343,0.0421941,7.15932,42.8407,ABL,3,1997.1,0.0421941,2.43086,0.000432738,2.99059
308.2,1996,1939.22,101325,0.0114212,194.344,0.0421962,7.16776,42.8322,ABL,3,1997.1,0.0421962,2.43021,0.000432653,2.99059
308.4,1996,1939.24,101325,0.0114204,194.344,0.0421983,7.1762,42.8238,ABL,3,1997.1,0.0421983,2.42957,0.000432568,2.99059
308.6,1996,1939.25,101325,0.0114196,194.345,0.0422005,7.18464,42.8154,ABL,3,1997.1,0.0422005,2.42892,0.000432483,2.99059
308.8,1996,1939.26,101325,0.0114188,194.345,0.0422026,7.19308,42.8069,ABL,3,1997.1,0.0422026,2.42828,0.000432397,2.99058
309,1996,1939.27,101325,0.011418,194.345,0.0422047,7.20152,42.7985,ABL,3,1997.1,0.0422047,2.42763,0.000432312,2.99058
309.2,1996,1939.28,101325,0.0114172,194.346,0.0422068,7.20996,42.79,ABL,3,1997.1,0.0422068,2.42698,0.000432227,2.99058
309.4,1996,1939.29,101325,0.0114164,194.346,0.0422089,7.21841,42.7816,ABL,3,1997.1,0.0422089,2.42634,0.000432142,2.99058
309.6,1996,1939.3,101325,0.0114157,194.346,0.0422109,7.22685,42.7732,ABL,3,1997.1,0.0422109,2.42569,0.000432056,2.99058
309.8,1996,1939.31,101325,0.0114149,194.347,0.042213,7.23529,42.7647,ABL,3,1997.1,0.042213,2.42505,0.000431971,2.99058
310,1996,1939.32,101325,0.0114141,194.347,0.0422151,7.24373,42.7563,ABL,3,1997.1,0.0422151,2.4244,0.000431886,2.99058
310.2,1996,1939.33,101325,0.0114133,194.348,0.0422171,7.25218,42.7478,ABL,3,1997.1,0.0422171,2.42376,0.0004318,2.99058
310.4,1996,1939.34,101325,0.0114125,194.348,0.0422192,7.26062,42.7394,ABL,3,1997.1,0.0422192,2.42311,0.000431715,2.99058
310.6,1996,1939.36,101325,0.0114117,194.348,0.0422213,7.26906,42.7309,ABL,3,1997.1,0.0422213,2.42247,0.00043163,2.99058
310.8,1996,1939.37,101325,0.0114109,194.349,0.0422233,7.27751,42.7225,ABL,3,1997.1,0.0422233,2.42182,0.000431545,2.99058
311,1996,1939.38,101325,0.0114101,194.349,0.0422253,7.28595,42.714,ABL,3,1997.1,0.0422253,2.42117,0.000431459,2.99058
311.2,1996,1939.39,101325,0.0114094,194.35,0.0422274,7.2944,42.7056,ABL,3,1997.1,0.0422274,2.42053,0.000431374,2.99058
311.4,1996,1939.4,101325,0.0114086,194.35,0.0422294,7.30284,42.6972,ABL,3,1997.1,0.0422294,2.41988,0.000431289,2.99058
311.6,1996,1939.41,101325,0.0114078,194.35,0.0422314,7.31129,42.6887,ABL,3,1997.1,0.0422314,2.41924,0.000431203,2.99058
311.8,1996,1939.42,101325,0.011407,194.351,0.0422334,7.31974,42.6803,ABL,3,1997.1,0.0422334,2.41859,0.000431118,2.99058
312,1996,1939.43,101325,0.0114062,194.351,0.0422355,7.32818,42.6718,ABL,3,1997.1,0.0422355,2.41795,0.000431033,2.99058
312.2,1996,1939.44,101325,0.0114054,194.351,0.0422375,7.33663,42.6634,ABL,3,1997.1,0.0422375,2.4173,0.000430947,2.99058
312.4,1996,1939.45,101325,0.0114046,194.352,0.0422395,7.34508,42.6549,ABL,3,1997.1,0.0422395,2.41666,0.000430862,2.99058
312.6,1996,1939.46,101325,0.0114038,194.352,0.0422414,7.35353,42.6465,ABL,3,1997.1,0.0422414,2.41602,0.000430777,2.99058
312.8,1996,1939.47,101325,0.0114031,194.353,0.0422434,7.36198,42.638,ABL,3,1997.1,0.0422434,2.41537,0.000430691,2.99058
313,1996,1939.49,101325,0.0114023,194.353,0.0422454,7.37042,42.6296,ABL,3,1997.1,0.0422454,2.41473,0.000430606,2.99058
313.2,1996,1939.5,101325,0.0114015,194.353,0.0422474,7.37887,42.6211,ABL,3,1997.1,0.0422474,2.41408,0.000430521,2.99058
313.4,1996,1939.51,101325,0.0114007,194.354,0.0422494,7.38732,42.6127,ABL,3,1997.1,0.0422494,2.41344,0.000430435,2.99058
313.6,1996,1939.52,101325,0.0113999,194.354,0.0422513,7.39577,42.6042,ABL,3,1997.1,0.0422513,2.41279,0.00043035,2.99058
313.8,1996,1939.53,101325,0.0113991,194.355,0.0422533,7.40422,42.5958,ABL,3,1997.1,0.0422533,2.41215,0.000430265,2.99058
314,1996,1939.54,101325,0.0113983,194.355,0.0422552,7.41267,42.5873,ABL,3,1997.1,0.0422552,2.4115,0.000430179,2.99058
314.2,1996,1939.55,101325,0.0113976,194.355,0.0422572,7.42113,42.5789,ABL,3,1997.1,0.0422572,2.41086,0.000430094,2.99058
314.4,1996,1939.56,101325,0.0113968,194.356,0.0422591,7.42958,42.5704,ABL,3,1997.1,0.0422591,2.41021,0.000430009,2.99058
314.6,1996,1939.57,101325,0.011396,194.356,0.042261,7.43803,42.562,ABL,3,1997.1,0.042261,2.40957,0.000429923,2.99058
314.8,1996,1939.58,101325,0.0113952,194.357,0.042263,7.44648,42.5535,ABL,3,1997.1,0.042263,2.40893,0.000429838,2.99058
315,1996,1939.59,101325,0.0113944,194.357,0.0422649,7.45493,42.5451,ABL,3,1997.1,0.0422649,2.40828,0.000429752,2.99058
315.2,1996,1939.61,101325,0.0113936,194.357,0.0422668,7.46339,42.5366,ABL,3,1997.1,0.0422668,2.40764,0.000429667,2.99058
315.4,1996,1939.62,101325,0.0113928,194.358,0.0422687,7.47184,42.5282,ABL,3,1997.1,0.0422687,2.40699,0.000429582,2.99058
315.6,1996,1939.63,101325,0.011392,194.358,0.0422706,7.4803,42.5197,ABL,3,1997.1,0.0422706,2.40635,0.000429496,2.99058
315.8,1996,1939.64,101325,0.0113913,194.358,0.0422725,7.48875,42.5113,ABL,3,1997.1,0.0422725,2.40571,0.000429411,2.99058
316,1996,1939.65,101325,0.0113905,194.359,0.0422744,7.4972,42.5028,ABL,3,1997.1,0.0422744,2.40506,0.000429325,2.99058
316.2,1996,1939.66,101325,0.0113897,194.359,0.0422763,7.50566,42.4943,ABL,3,1997.1,0.0422763,2.40442,0.00042924,2.99058
316.4,1996,1939.67,101325,0.0113889,194.36,0.0422782,7.51411,42.4859,ABL,3,1997.1,0.0422782,2.40377,0.000429155,2.99058
316.6,1996,1939.68,101325,0.0113881,194.36,0.0422801,7.52257,42.4774,ABL,3,1997.1,0.0422801,2.40313,0.000429069,2.99058
316.8,1996,1939.69,101325,0.0113873,194.36,0.0422819,7.53103,42.469,ABL,3,1997.1,0.0422819,2.40249,0.000428984,2.99057
317,1996,1939.7,101325,0.0113865,194.361,0.0422838,7.53948,42.4605,ABL,3,1997.1,0.0422838,2.40184,0.000428898,2.99057
317.2,1996,1939.71,101325,0.0113858,194.361,0.0422857,7.54794,42.4521,ABL,3,1997.1,0.0422857,2.4012,0.000428813,2.99057
317.4,1996,1939.73,101325,0.011385,194.362,0.0422875,7.5564,42.4436,ABL,3,1997.1,0.0422875,2.40056,0.000428728,2.99057
317.6,1996,1939.74,101325,0.0113842,194.362,0.0422894,7.56486,42.4351,ABL,3,1997.1,0.0422894,2.39991,0.000428642,2.99057
317.8,1996,1939.75,101325,0.0113834,194.362,0.0422912,7.57331,42.4267,ABL,3,1997.1,0.0422912,2.39927,0.000428557,2.99057
318,1996,1939.76,101325,0.0113826,194.363,0.042293,7.58177,42.4182,ABL,3,1997.1,0.042293,2.39863,0.000428471,2.99057
318.2,1996,1939.77,101325,0.0113818,194.363,0.0422949,7.59023,42.4098,ABL,3,1997.1,0.0422949,2.39798,0.000428386,2.99057
318.4,1996,1939.78,101325,0.011381,194.363,0.0422967,7.59869,42.4013,ABL,3,1997.1,0.0422967,2.39734,0.0004283,2.99057
318.6,1996,1939.79,101325,0.0113803,194.364,0.0422985,7.60715,42.3929,ABL,3,1997.1,0.0422985,2.3967,0.000428215,2.99057
318.8,1996,1939.8,101325,0.0113795,194.364,0.0423003,7.61561,42.3844,ABL,3,1997.1,0.0423003,2.39605,0.000428129,2.99057
319,1996,1939.81,101325,0.0113787,194.365,0.0423021,7.62407,42.3759,ABL,3,1997.1,0.0423021,2.39541,0.000428044,2.99057
319.2,1996,1939.82,101325,0.0113779,194.365,0.0423039,7.63253,42.3675,ABL,3,1997.1,0.0423039,2.39477,0.000427959,2.99057
319.4,1996,1939.83,101325,0.0113771,194.365,0.0423057,7.64099,42.359,ABL,3,1997.1,0.0423057,2.39412,0.000427873,2.99057
319.6,1996,1939.85,101325,0.0113763,194.366,0.0423075,7.64945,42.3505,ABL,3,1997.1,0.0423075,2.39348,0.000427788,2.99057
319.8,1996,1939.86,101325,0.0113755,194.366,0.0423093,7.65791,42.3421,ABL,3,1997.1,0.0423093,2.39284,0.000427702,2.99057
320,1996,1939.87,101325,0.0113748,194.367,0.0423111,7.66638,42.3336,ABL,3,1997.1,0.0423111,2.39219,0.000427617,2.99057
320.2,1996,1939.88,101325,0.011374,194.367,0.0423129,7.67484,42.3252,ABL,3,1997.1,0.0423129,2.39155,0.000427531,2.99057
320.4,1996,1939.89,101325,0.0113732,194.367,0.0423147,7.6833,42.3167,ABL,3,1997.1,0.0423147,2.39091,0.000427446,2.99057
320.6,1996,1939.9,101325,0.0113724,194.368,0.0423164,7.69176,42.3082,ABL,3,1997.1,0.0423164,2.39027,0.00042736,2.99057
320.8,1996,1939.91,101325,0.0113716,194.368,0.0423182,7.70023,42.2998,ABL,3,1997.1,0.0423182,2.38962,0.000427275,2.99057
321,1996,1939.92,101325,0.0113708,194.368,0.04232,7.70869,42.2913,ABL,3,1997.09,0.04232,2.38898,0.000427189,2.99057
321.2,1996,1939.93,101325,0.01137,194.369,0.0423217,7.71716,42.2828,ABL,3,1997.09,0.0423217,2.38834,0.000427104,2.99057
321.4,1996,1939.94,101325,0.0113692,194.369,0.0423235,7.72562,42.2744,ABL,3,1997.09,0.0423235,2.38769,0.000427018,2.99057
321.6,1996,1939.95,101325,0.0113685,194.37,0.0423252,7.73409,42.2659,ABL,3,1997.09,0.0423252,2.38705,0.000426933,2.99057
321.8,1996,1939.97,101325,0.0113677,194.37,0.0423269,7.74255,42.2574,ABL,3,1997.09,0.0423269,2.38641,0.000426847,2.99057
322,1996,1939.98,101325,0.0113669,194.37,0.0423287,7.75102,42.249,ABL,3,1997.09,0.0423287,2.38577,0.000426762,2.99057
322.2,1996,1939.99,101325,0.0113661,194.371,0.0423304,7.75948,42.2405,ABL,3,1997.09,0.0423304,2.38512,0.000426676,2.99057
322.4,1996,1940,101325,0.0113653,194.371,0.0423321,7.76795,42.2321,ABL,3,1997.09,0.0423321,2.38448,0.000426591,2.99057
322.6,1996,1940.01,101325,0.0113645,194.372,0.0423338,7.77642,42.2236,ABL,3,1997.09,0.0423338,2.38384,0.000426505,2.99057
322.8,1996,1940.02,101325,0.0113637,194.372,0.0423355,7.78488,42.2151,ABL,3,1997.09,0.0423355,2.3832,0.00042642,2.99057
323,1996,1940.03,101325,0.011363,194.372,0.0423372,7.79335,42.2067,ABL,3,1997.09,0.0423372,2.38255,0.000426334,2.99057
323.2,1996,1940.04,101325,0.0113622,194.373,0.0423389,7.80182,42.1982,ABL,3,1997.09,0.0423389,2.38191,0.000426249,2.99057
323.4,1996,1940.05,101325,0.0113614,194.373,0.0423406,7.81028,42.1897,ABL,3,1997.09,0.0423406,2.38127,0.000426163,2.99057
323.6,1996,1940.06,101325,0.0113606,194.373,0.0423423,7.81875,42.1812,ABL,3,1997.09,0.0423423,2.38063,0.000426077,2.99057
323.8,1996,1940.07,101325,0.0113598,194.374,0.042344,7.82722,42.1728,ABL,3,1997.09,0.042344,2.37999,0.000425992,2.99057
324,1996,1940.09,101325,0.011359,194.374,0.0423457,7.83569,42.1643,ABL,3,1997.09,0.0423457,2.37934,0.000425906,2.99057
324.2,1996,1940.1,101325,0.0113582,194.375,0.0423474,7.84416,42.1558,ABL,3,1997.09,0.0423474,2.3787,0.000425821,2.99057
324.4,1996,1940.11,101325,0.0113575,194.375,0.042349,7.85263,42.1474,ABL,3,1997.09,0.042349,2.37806,0.000425735,2.99057
324.6,1996,1940.12,101325,0.0113567,194.375,0.0423507,7.8611,42.1389,ABL,3,1997.09,0.0423507,2.37742,0.00042565,2.99057
324.8,1996,1940.13,101325,0.0113559,194.376,0.0423524,7.86957,42.1304,ABL,3,1997.09,0.0423524,2.37678,0.000425564,2.99057
325,1996,1940.14,101325,0.0113551,194.376,0.042354,7.87804,42.122,ABL,3,1997.09,0.042354,2.37613,0.000425479,2.99057
325.2,1996,1940.15,101325,0.0113543,194.377,0.0423557,7.88651,42.1135,ABL,3,1997.09,0.0423557,2.37549,0.000425393,2.99057
325.4,1996,1940.16,101325,0.0113535,194.377,0.0423573,7.89498,42.105,ABL,3,1997.09,0.0423573,2.37485,0.000425307,2.99057
325.6,1996,1940.17,101325,0.0113527,194.377,0.042359,7.90345,42.0965,ABL,3,1997.09,0.042359,2.37421,0.000425222,2.99057
325.8,1996,1940.18,101325,0.0113519,194.378,0.0423606,7.91193,42.0881,ABL,3,1997.09,0.0423606,2.37357,0.000425136,2.99057
326,1996,1940.19,101325,0.0113512,194.378,0.0423622,7.9204,42.0796,ABL,3,1997.09,0.0423622,2.37292,0.000425051,2.99057
326.2,1996,1940.21,101325,0.0113504,194.378,0.0423639,7.92887,42.0711,ABL,3,1997.09,0.0423639,2.37228,0.000424965,2.99057
326.4,1996,1940.22,101325,0.0113496,194.379,0.0423655,7.93734,42.0627,ABL,3,1997.09,0.0423655,2.37164,0.00042488,2.99057
326.6,1996,1940.23,101325,0.0113488,194.379,0.0423671,7.94582,42.0542,ABL,3,1997.09,0.0423671,2.371,0.000424794,2.99057
326.8,1996,1940.24,101325,0.011348,194.38,0.0423687,7.95429,42.0457,ABL,3,1997.09,0.0423687,2.37036,0.000424708,2.99057
327,1996,1940.25,101325,0.0113472,194.38,0.0423703,7.96277,42.0372,ABL,3,1997.09,0.0423703,2.36972,0.000424623,2.99057
327.2,1996,1940.26,101325,0.0113464,194.38,0.0423719,7.97124,42.0288,ABL,3,1997.09,0.0423719,2.36908,0.000424537,2.99057
327.4,1996,1940.27,101325,0.0113456,194.381,0.0423735,7.97971,42.0203,ABL,3,1997.09,0.0423735,2.36843,0.000424452,2.99056
327.6,1996,1940.28,101325,0.0113449,194.381,0.0423751,7.98819,42.0118,ABL,3,1997.09,0.0423751,2.36779,0.000424366,2.99056
327.8,1996,1940.29,101325,0.0113441,194.382,0.0423767,7.99666,42.0033,ABL,3,1997.09,0.0423767,2.36715,0.00042428,2.99056
328,1996,1940.3,101325,0.0113433,194.382,0.0423783,8.00514,41.9949,ABL,3,1997.09,0.0423783,2.36651,0.000424195,2.99056
328.2,1996,1940.31,101325,0.0113425,194.382,0.0423799,8.01362,41.9864,ABL,3,1997.09,0.0423799,2.36587,0.000424109,2.99056
328.4,1996,1940.33,101325,0.0113417,194.383,0.0423814,8.02209,41.9779,ABL,3,1997.09,0.0423814,2.36523,0.000424024,2.99056
328.6,1996,1940.34,101325,0.0113409,194.383,0.042383,8.03057,41.9694,ABL,3,1997.09,0.042383,2.36459,0.000423938,2.99056
328.8,1996,1940.35,101325,0.0113401,194.384,0.0423846,8.03904,41.961,ABL,3,1997.09,0.0423846,2.36395,0.000423852,2.99056
329,1996,1940.36,101325,0.0113394,194.384,0.0423861,8.04752,41.9525,ABL,3,1997.09,0.0423861,2.3633,0.000423767,2.99056
329.2,1996,1940.37,101325,0.0113386,194.384,0.0423877,8.056,41.944,ABL,3,1997.09,0.0423877,2.36266,0.000423681,2.99056
329.4,1996,1940.38,101325,0.0113378,194.385,0.0423892,8.06448,41.9355,ABL,3,1997.09,0.0423892,2.36202,0.000423595,2.99056
329.6,1996,1940.39,101325,0.011337,194.385,0.0423908,8.07295,41.927,ABL,3,1997.09,0.0423908,2.36138,0.00042351,2.99056
329.8,1996,1940.4,101325,0.0113362,194.385,0.0423923,8.08143,41.9186,ABL,3,1997.09,0.0423923,2.36074,0.000423424,2.99056
330,1996,1940.41,101325,0.0113354,194.386,0.0423939,8.08991,41.9101,ABL,3,1997.09,0.0423939,2.3601,0.000423339,2.99056
330.2,1996,1940.42,101325,0.0113346,194.386,0.0423954,8.09839,41.9016,ABL,3,1997.09,0.0423954,2.35946,0.000423253,2.99056
330.4,1996,1940.43,101325,0.0113338,194.387,0.0423969,8.10687,41.8931,ABL,3,1997.09,0.0423969,2.35882,0.000423167,2.99056
330.6,1996,1940.45,101325,0.0113331,194.387,0.0423984,8.11535,41.8847,ABL,3,1997.09,0.0423984,2.35818,0.000423082,2.99056
330.8,1996,1940.46,101325,0.0113323,194.387,0.0424,8.12383,41.8762,ABL,3,1997.09,0.0424,2.35754,0.000422996,2.99056
331,1996,1940.47,101325,0.0113315,194.388,0.0424015,8.13231,41.8677,ABL,3,1997.09,0.0424015,2.3569,0.00042291,2.99056
331.2,1996,1940.48,101325,0.0113307,194.388,0.042403,8.14079,41.8592,ABL,3,1997.09,0.042403,2.35625,0.000422825,2.99056
331.4,1996,1940.49,101325,0.0113299,194.389,0.0424045,8.14927,41.8507,ABL,3,1997.09,0.0424045,2.35561,0.000422739,2.99056
331.6,1996,1940.5,101325,0.0113291,194.389,0.042406,8.15775,41.8422,ABL,3,1997.09,0.042406,2.35497,0.000422653,2.99056
331.8,1996,1940.51,101325,0.0113283,194.389,0.0424075,8.16623,41.8338,ABL,3,1997.09,0.0424075,2.35433,0.000422568,2.99056
332,1996,1940.52,101325,0.0113275,194.39,0.042409,8.17471,41.8253,ABL,3,1997.09,0.042409,2.35369,0.000422482,2.99056
332.2,1996,1940.53,101325,0.0113267,194.39,0.0424105,8.1832,41.8168,ABL,3,1997.09,0.0424105,2.35305,0.000422396,2.99056
332.4,1996,1940.54,101325,0.011326,194.39,0.042412,8.19168,41.8083,ABL,3,1997.09,0.042412,2.35241,0.000422311,2.99056
332.6,1996,1940.55,101325,0.0113252,194.391,0.0424134,8.20016,41.7998,ABL,3,1997.09,0.0424134,2.35177,0.000422225,2.99056
332.8,1996,1940.57,101325,0.0113244,194.391,0.0424149,8.20864,41.7914,ABL,3,1997.09,0.0424149,2.35113,0.000422139,2.99056
333,1996,1940.58,101325,0.0113236,194.392,0.0424164,8.21713,41.7829,ABL,3,1997.09,0.0424164,2.35049,0.000422054,2.99056
333.2,1996,1940.59,101325,0.0113228,194.392,0.0424178,8.22561,41.7744,ABL,3,1997.09,0.0424178,2.34985,0.000421968,2.99056
333.4,1996,1940.6,101325,0.011322,194.392,0.0424193,8.23409,41.7659,ABL,3,1997.09,0.0424193,2.34921,0.000421882,2.99056
333.6,1996,1940.61,101325,0.0113212,194.393,0.0424208,8.24258,41.7574,ABL,3,1997.09,0.0424208,2.34857,0.000421796,2.99056
333.8,1996,1940.62,101325,0.0113204,194.393,0.0424222,8.25106,41.7489,ABL,3,1997.09,0.0424222,2.34793,0.000421711,2.99056
334,1996,1940.63,101325,0.0113197,194.394,0.0424237,8.25955,41.7405,ABL,3,1997.09,0.0424237,2.34729,0.000421625,2.99056
334.2,1996,1940.64,101325,0.0113189,194.394,0.0424251,8.26803,41.732,ABL,3,1997.09,0.0424251,2.34665,0.000421539,2.99056
334.4,1996,1940.65,101325,0.0113181,194.394,0.0424265,8.27652,41.7235,ABL,3,1997.09,0.0424265,2.34601,0.000421454,2.99056
334.6,1996,1940.66,101325,0.0113173,194.395,0.042428,8.285,41.715,ABL,3,1997.09,0.042428,2.34537,0.000421368,2.99056
334.8,1996,1940.68,101325,0.0113165,194.395,0.0424294,8.29349,41.7065,ABL,3,1997.09,0.0424294,2.34473,0.000421282,2.99056
